index,Company,TypeName,Ram,Weight,Price,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Gpu brand,OS
577,Lenovo,Gaming,32,1.5260563034950492,141884.64,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
578,MSI,Gaming,16,1.4206957878372228,145401.12,0,0,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
579,Dell,Notebook,8,0.7884573603642703,39907.2528,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Others/No OS/Linux
580,Mediacom,Notebook,4,0.371563556432483,20725.92,0,1,157.3505121487356,Other Intel Processor,0,32,Intel,Windows
581,Dell,Notebook,8,0.6418538861723947,53733.9456,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
582,HP,Notebook,4,0.3987761199573678,38308.32,0,0,165.6321180513006,Intel Core i3,0,128,Intel,Windows
583,Dell,Notebook,16,0.6575200029167941,81912.1392,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
584,Dell,Netbook,4,0.23111172096338664,15717.6,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
585,MSI,Gaming,16,1.5040773967762742,125154.72,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
586,HP,Gaming,16,1.3297240096314962,79813.44,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
587,Lenovo,Ultrabook,12,2.128231705849268,89137.44,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
588,Lenovo,Notebook,12,0.7884573603642703,32447.52,1,0,100.45466986113651,Intel Core i7,1000,0,Intel,Windows
589,Asus,Gaming,8,1.0043016091968684,94305.6,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
590,Asus,2 in 1 Convertible,8,0.7884573603642703,39373.92,1,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows
591,Lenovo,Notebook,12,0.7884573603642703,50562.72,0,0,141.21199808219862,AMD Processor,0,512,AMD,Windows
592,Dell,2 in 1 Convertible,4,0.3293037471426003,32127.84,1,0,49.59154588081422,Other Intel Processor,0,128,Intel,Windows
593,Samsung,Notebook,16,0.9162907318741551,90522.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
594,Lenovo,Notebook,4,1.0296194171811581,28185.12,0,0,127.33567457123111,Intel Core i3,500,0,Intel,Others/No OS/Linux
595,Lenovo,Notebook,8,0.8285518175661483,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
596,Lenovo,2 in 1 Convertible,8,0.3148107398400336,107892.0,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
597,Lenovo,Notebook,8,0.5306282510621704,78534.72,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
598,Dell,2 in 1 Convertible,8,0.29266961396282004,88977.6,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
599,Dell,Workstation,8,0.7227059828014898,93932.64,1,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
600,HP,Notebook,8,0.6097655716208943,64948.32,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
601,HP,Notebook,4,0.7419373447293773,35616.6144,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
602,Acer,Notebook,4,0.47000362924573563,17529.12,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
603,MSI,Gaming,16,1.4206957878372228,117162.72,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
604,Dell,Notebook,4,0.7793248768009977,24775.2,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
605,MSI,Gaming,16,0.5877866649021191,122490.72,0,0,282.42399616439724,Intel Core i7,2000,256,Nvidia,Windows
606,Toshiba,Notebook,8,0.7884573603642703,74538.72,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
607,Lenovo,Notebook,6,0.8754687373538999,30049.92,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
608,Lenovo,2 in 1 Convertible,8,0.6931471805599453,69210.72,1,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
609,Acer,Notebook,4,0.47000362924573563,18594.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
610,Lenovo,Notebook,32,0.9162907318741551,261018.72,0,1,282.42399616439724,Other Intel Processor,0,1000,Nvidia,Windows
611,Dell,Gaming,16,0.9516578757114463,46833.6528,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
612,Dell,Notebook,4,0.7793248768009977,23650.992,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
613,Dell,Notebook,4,0.8109302162163288,19127.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
614,Dell,Notebook,4,0.6575200029167941,46300.32,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
615,Asus,Gaming,8,1.0986122886681098,62231.04,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
617,HP,Ultrabook,8,0.6097655716208943,74005.92,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
618,MSI,Gaming,16,1.0784095813505903,120831.5808,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
619,Acer,2 in 1 Convertible,4,0.22314355131420976,20193.12,1,1,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
620,HP,Notebook,8,0.8372475245337022,59886.72,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
621,Lenovo,Notebook,8,0.5007752879124892,78055.2,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
622,Dell,Notebook,4,0.7884573603642703,41345.28,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
623,Fujitsu,Notebook,8,0.7884573603642703,42570.72,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
624,HP,Notebook,4,0.6312717768418578,49656.96,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
626,Mediacom,Notebook,2,0.3364722366212129,12733.92,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
627,Lenovo,Notebook,4,0.7884573603642703,24935.04,0,0,141.21199808219862,Intel Core i5,0,128,Intel,Others/No OS/Linux
628,Asus,2 in 1 Convertible,6,0.4054651081081644,34046.4528,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
630,Asus,Ultrabook,16,2.4069451083182885,101232.0,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
631,Dell,Gaming,16,0.9631743177730056,78801.12,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
632,Lenovo,Notebook,4,0.5877866649021191,44169.12,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
633,Lenovo,Notebook,4,0.7884573603642703,30849.12,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
634,Asus,Notebook,8,0.6931471805599453,21258.72,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
635,Asus,Notebook,8,0.688134638736401,48304.7136,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
636,Dell,Ultrabook,8,0.20701416938432612,99580.32,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
637,Lenovo,Notebook,2,0.35065687161316933,13266.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
638,Lenovo,2 in 1 Convertible,8,0.3148107398400336,93635.3376,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
639,Dell,Notebook,16,0.7227059828014898,127818.72,1,0,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows
640,Lenovo,Gaming,8,0.9162907318741551,59087.52,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
641,HP,Notebook,8,0.9555114450274363,27753.552,0,0,107.98564559226952,AMD Processor,1000,0,AMD,Windows
642,Lenovo,Ultrabook,16,0.131028262406404,130536.0,0,1,157.3505121487356,Intel Core i7,0,512,Intel,Windows
643,Asus,Gaming,8,0.9162907318741551,62284.32,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
644,Acer,Notebook,4,0.8754687373538999,23976.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
645,Lenovo,Notebook,4,0.3576744442718159,14598.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
646,Acer,Ultrabook,8,0.5877866649021191,48964.32,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
647,Razer,Gaming,16,0.6678293725756554,138474.72,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
648,Toshiba,Notebook,8,0.1823215567939546,64628.64,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
649,Lenovo,Ultrabook,8,0.3074846997479607,84395.52,0,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
650,Asus,Gaming,32,1.33500106673234,149130.72,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
651,Acer,Gaming,8,0.8754687373538999,37775.52,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
652,Dell,Ultrabook,8,0.1823215567939546,77250.672,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
653,MSI,Gaming,8,0.7884573603642703,63499.104,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
654,HP,Notebook,4,0.62057648772511,19441.872,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Others/No OS/Linux
655,Toshiba,Notebook,8,0.6931471805599453,56689.92,0,1,141.21199808219862,Intel Core i5,500,0,Intel,Windows
656,Dell,Notebook,8,1.824549292051046,48964.32,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
657,Dell,Notebook,16,0.7884573603642703,60472.8,0,0,141.21199808219862,Intel Core i7,2000,256,AMD,Windows
658,Lenovo,Gaming,8,1.1969481893889715,63722.88,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
659,Dell,Gaming,32,1.4861396960896067,167691.8736,0,1,254.67134914246222,Intel Core i7,1000,512,Nvidia,Windows
660,Dell,Notebook,8,0.44468582126144574,65481.12,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
661,Lenovo,Notebook,4,0.7884573603642703,22324.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
662,Lenovo,Notebook,4,0.7884573603642703,28504.8,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
663,HP,Notebook,6,0.712949807856125,28717.92,0,0,141.21199808219862,Intel Core i3,1000,0,AMD,Windows
664,MSI,Gaming,8,0.9932517730102834,79215.1056,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
665,Toshiba,Notebook,4,0.7419373447293773,26533.44,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
667,HP,Notebook,8,0.7419373447293773,39693.6,0,0,141.21199808219862,Intel Core i7,1000,0,AMD,Windows
668,Toshiba,Notebook,8,0.6931471805599453,67026.24,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
669,Acer,Notebook,4,0.7419373447293773,21951.36,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Others/No OS/Linux
670,Microsoft,Ultrabook,8,0.22474227267790678,99519.048,1,0,200.84255993695703,Intel Core i7,0,256,Intel,Windows
671,Lenovo,Notebook,8,0.6418538861723947,43580.376,0,0,141.21199808219862,Intel Core i5,1000,128,AMD,Windows
672,Lenovo,2 in 1 Convertible,8,0.26236426446749106,55091.52,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
673,Lenovo,Notebook,4,0.7884573603642703,18594.72,0,0,44.01946207398117,AMD Processor,0,128,AMD,Windows
674,HP,2 in 1 Convertible,4,0.4885800148186709,37242.72,1,1,157.3505121487356,Intel Core i3,0,128,Nvidia,Windows
675,MSI,Gaming,16,0.8754687373538999,68944.32,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
676,Asus,Ultrabook,8,0.09531017980432493,60472.8,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
677,HP,2 in 1 Convertible,8,0.3364722366212129,26373.6,1,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
678,LG,Ultrabook,8,0.08617769624105241,122490.72,0,1,141.21199808219862,Intel Core i7,0,512,Intel,Windows
679,Acer,Gaming,16,0.9162907318741551,69210.72,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
680,MSI,Gaming,8,0.7884573603642703,53168.112,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
681,Asus,Notebook,4,0.62057648772511,22324.32,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Windows
682,Dell,Gaming,16,1.1662709371419244,109277.28,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
683,HP,Notebook,4,0.9162907318741551,37242.72,0,1,127.33567457123111,Intel Core i3,0,256,AMD,Windows
684,Lenovo,2 in 1 Convertible,8,0.17395330712343798,79866.72,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
685,Dell,Gaming,16,1.2499017362143359,149916.6,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
686,HP,Notebook,4,0.62057648772511,32639.8608,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
687,Dell,Notebook,4,0.7884573603642703,29073.2976,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Windows
688,HP,Notebook,6,0.9745596399981308,30316.32,0,1,127.33567457123111,AMD Processor,2000,0,AMD,Windows
689,Lenovo,Notebook,4,0.7419373447293773,16943.04,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
690,Acer,Notebook,4,0.371563556432483,19980.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
691,Lenovo,Notebook,4,0.5306282510621704,37242.72,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
692,HP,Workstation,8,1.144222799920162,101657.7072,0,0,127.33567457123111,Intel Core i7,500,0,Nvidia,Windows
693,Lenovo,2 in 1 Convertible,8,0.35065687161316933,137995.2,1,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
694,Toshiba,Notebook,8,0.4054651081081644,51841.44,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
695,Acer,Netbook,4,0.3364722366212129,14332.32,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
696,Lenovo,2 in 1 Convertible,16,0.3220834991691132,93186.72,1,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
697,Asus,2 in 1 Convertible,4,0.1823215567939546,35644.32,1,0,176.23257360658386,Other Intel Processor,0,0,Intel,Others/No OS/Linux
698,Toshiba,Ultrabook,16,0.3074846997479607,100006.56,1,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
700,Dell,Gaming,8,0.9400072584914712,43636.32,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
701,Lenovo,Notebook,4,0.7884573603642703,21258.72,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
702,Lenovo,Notebook,8,0.7884573603642703,22857.12,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
703,Lenovo,Notebook,4,0.7419373447293773,33110.856,0,0,141.21199808219862,Intel Core i5,2000,0,Intel,Windows
704,Lenovo,Notebook,4,0.6418538861723947,23976.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Others/No OS/Linux
705,Dell,Notebook,8,0.7793248768009977,42357.6,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
706,Acer,2 in 1 Convertible,1,0.47000362924573563,53226.72,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
707,Lenovo,Workstation,16,0.7793248768009977,98834.4,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
708,Lenovo,Notebook,8,0.5877866649021191,63456.48,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
709,HP,Notebook,6,0.9969486348916096,34898.9328,0,1,127.33567457123111,AMD Processor,2000,0,AMD,Windows
710,Lenovo,Gaming,8,0.9162907318741551,66546.72,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
711,Dell,Notebook,8,0.494696241836107,58021.92,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Others/No OS/Linux
712,Dell,Notebook,8,0.6830968447064438,38681.28,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Others/No OS/Linux
713,Asus,Notebook,4,0.4054651081081644,15877.44,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
714,Dell,Notebook,16,0.6575200029167941,76012.4448,0,0,141.21199808219862,Intel Core i5,0,512,Intel,Windows
715,Lenovo,Notebook,8,0.6259384308664954,45664.6896,0,1,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
716,Dell,Notebook,8,0.6418538861723947,62817.12,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
717,Lenovo,Notebook,4,0.7839015438284094,15877.44,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
718,Mediacom,Notebook,4,0.3364722366212129,14119.2,0,1,161.72539083525606,Other Intel Processor,32,0,Intel,Windows
719,HP,Notebook,8,0.9669838461896731,63936.0,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
720,Lenovo,Ultrabook,64,0.1570037488096647,89864.1792,0,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
721,HP,2 in 1 Convertible,8,0.4574248470388755,44574.048,1,1,117.82653006268643,Intel Core i5,0,256,Intel,Windows
722,Lenovo,Ultrabook,8,0.27763173659827955,79866.72,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
723,Dell,Gaming,32,1.472472057360943,194972.832,0,0,254.67134914246222,Intel Core i7,1000,1000,Nvidia,Windows
724,MSI,Gaming,8,0.9932517730102834,71847.0144,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
725,Lenovo,Notebook,4,0.6418538861723947,26101.872,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Others/No OS/Linux
727,Dell,2 in 1 Convertible,4,0.5364933705145685,34578.72,1,0,165.6321180513006,Intel Core i3,1000,0,Intel,Windows
728,Dell,Notebook,8,0.8415671856782185,31409.6256,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Others/No OS/Linux
729,HP,Notebook,4,0.7419373447293773,26053.92,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
730,Acer,Gaming,16,1.4350845252893227,103096.8,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
731,Dell,Notebook,12,0.8109302162163288,34578.72,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Windows
732,HP,Notebook,6,0.7419373447293773,34632.0,0,0,141.21199808219862,AMD Processor,1000,128,AMD,Windows
733,Acer,Notebook,4,0.8754687373538999,29783.52,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
734,Lenovo,Notebook,8,0.36464311358790924,51148.8,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
735,Lenovo,Notebook,4,0.6151856390902335,41505.12,0,0,141.21199808219862,Intel Core i7,1000,0,Intel,Windows
736,HP,Workstation,16,0.9555114450274363,128884.32,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
737,Dell,2 in 1 Convertible,8,0.4382549309311553,35111.52,1,0,165.6321180513006,Intel Core i5,1000,0,Intel,Windows
738,MSI,Gaming,16,0.5877866649021191,111593.8944,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
739,Acer,Notebook,4,0.8754687373538999,21887.424,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
740,Dell,Notebook,8,0.6931471805599453,64308.96,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
741,Dell,Notebook,8,0.6931471805599453,35431.2,0,0,100.45466986113651,Intel Core i3,0,256,Intel,Windows
742,Toshiba,Notebook,8,0.22314355131420976,81784.8,1,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
743,Lenovo,2 in 1 Convertible,8,0.5306282510621704,53226.72,1,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
744,Lenovo,Workstation,16,0.9162907318741551,175770.72,0,1,282.42399616439724,Intel Core i7,0,1000,Nvidia,Windows
745,Acer,Notebook,2,0.5187937934151675,17582.4,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Others/No OS/Linux
746,Samsung,Ultrabook,16,-0.21072103131565253,87858.72,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
748,Dell,Notebook,8,0.47000362924573563,60031.1088,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
749,HP,Workstation,16,1.0986122886681098,233845.92,0,1,127.33567457123111,Other Intel Processor,0,256,Nvidia,Windows
750,Lenovo,Netbook,4,0.3364722366212129,25308.0,1,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
751,HP,Notebook,8,0.6097655716208943,101232.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
752,Asus,Notebook,4,0.8960880245566357,30849.12,0,0,100.45466986113651,Intel Core i5,1000,0,Nvidia,Others/No OS/Linux
754,Asus,Notebook,4,0.8628899551470398,45282.672,0,0,100.45466986113651,Intel Core i7,0,256,Intel,Windows
755,Lenovo,2 in 1 Convertible,8,0.26236426446749106,63882.72,1,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
756,HP,Notebook,8,0.7884573603642703,58554.72,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
757,HP,Workstation,8,0.9516578757114463,83170.08,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
758,Dell,Gaming,16,1.4861396960896067,152859.7872,0,1,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
759,Acer,Notebook,4,0.7419373447293773,31914.72,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
760,Lenovo,Gaming,8,0.9162907318741551,55837.44,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
761,Dell,Ultrabook,16,0.16551443847757333,99047.52,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
762,Google,Ultrabook,8,0.09531017980432493,83063.52,1,0,234.50740003017813,Intel Core i5,0,256,Intel,Others/No OS/Linux
763,Asus,Ultrabook,8,0.1823215567939546,60153.12,0,1,276.053530085501,Intel Core i5,0,256,Intel,Windows
764,Dell,Notebook,4,0.5007752879124892,45234.72,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
765,Acer,Notebook,4,0.47000362924573563,34898.4,0,0,117.82653006268643,Intel Core i5,0,128,Intel,Windows
766,Asus,Notebook,4,1.0296194171811581,25059.7152,0,0,90.58340172449303,Other Intel Processor,1000,0,Nvidia,Windows
767,Dell,Gaming,16,1.000631880307906,58554.72,1,1,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
768,Samsung,Ultrabook,8,0.2700271372130602,85194.72,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
769,Acer,Notebook,4,0.7419373447293773,15877.44,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
771,Samsung,2 in 1 Convertible,16,0.5364933705145685,95850.72,1,0,146.86047800548656,Intel Core i7,0,256,AMD,Windows
772,Toshiba,Notebook,4,0.5596157879354227,54345.6,0,1,111.93520355955211,Intel Core i5,0,128,Intel,Windows
773,Dell,Gaming,8,0.9631743177730056,58554.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
775,Asus,2 in 1 Convertible,12,0.8329091229351039,44701.92,1,0,141.21199808219862,Intel Core i7,2000,0,Nvidia,Windows
776,Lenovo,Notebook,16,0.9162907318741551,126273.6,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
777,Acer,Notebook,4,0.5877866649021191,33886.08,0,1,157.3505121487356,Intel Core i3,0,128,Intel,Windows
778,Razer,Gaming,16,0.6678293725756554,154458.72,0,0,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
779,Asus,Notebook,8,0.6931471805599453,31003.632,0,0,141.21199808219862,Other Intel Processor,0,128,Intel,Windows
780,Dell,Gaming,32,1.4861396960896067,191211.264,0,1,127.33567457123111,Intel Core i7,1000,1000,Nvidia,Windows
781,Asus,Gaming,16,1.4586150226995167,125208.0,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
782,Toshiba,Ultrabook,16,0.3852624007906449,93985.92,0,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
783,Lenovo,Notebook,8,0.7884573603642703,17529.12,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
784,Lenovo,Ultrabook,16,0.5306282510621704,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
785,MSI,Gaming,16,0.47000362924573563,100752.48,0,1,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
786,MSI,Gaming,8,0.7884573603642703,58021.92,0,0,141.21199808219862,Intel Core i5,1000,128,Nvidia,Windows
787,Lenovo,Gaming,4,0.8754687373538999,53226.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
788,Acer,Gaming,16,1.4350845252893227,122490.72,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
789,Dell,Gaming,8,0.9631743177730056,52480.8,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
790,Asus,Gaming,8,0.8064758658669485,71341.92,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
791,Vero,Notebook,4,0.19885085874516517,10810.512,0,0,157.3505121487356,Other Intel Processor,0,0,Intel,Windows
792,Lenovo,2 in 1 Convertible,8,0.3148107398400336,104961.6,1,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
793,Lenovo,2 in 1 Convertible,8,0.7323678937132266,51095.52,1,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
794,Apple,Ultrabook,8,-0.08338160893905101,62071.2,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
795,Lenovo,2 in 1 Convertible,8,0.35065687161316933,124142.4,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
796,Asus,Notebook,4,0.4885800148186709,15930.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
797,Dell,Notebook,8,0.6678293725756554,43156.8,0,0,100.45466986113651,Intel Core i5,0,128,Intel,Windows
798,Lenovo,2 in 1 Convertible,8,0.3220834991691132,71874.72,1,1,158.48253022174808,Intel Core i7,0,256,Intel,Windows
799,Dell,Notebook,8,0.6931471805599453,39373.92,0,0,141.21199808219862,Intel Core i3,0,256,AMD,Windows
800,HP,Workstation,8,1.144222799920162,110017.872,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
801,Asus,Notebook,8,0.8628899551470398,58554.72,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
802,Dell,Ultrabook,8,0.25464221837358075,79866.72,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
803,Dell,Notebook,8,0.7227059828014898,93186.72,1,0,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
804,Dell,Netbook,4,0.4885800148186709,39640.32,0,0,135.0942111925629,Other Intel Processor,0,128,Intel,Windows
805,HP,Netbook,8,0.23111172096338664,74005.92,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
806,Toshiba,Notebook,4,0.7419373447293773,41558.4,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
807,HP,Notebook,8,0.712949807856125,33513.12,0,0,100.45466986113651,AMD Processor,2000,0,AMD,Windows
808,Dell,Gaming,16,0.9631743177730056,89457.12,0,0,282.42399616439724,Intel Core i7,0,512,Nvidia,Windows
809,Lenovo,Notebook,4,0.8754687373538999,32447.52,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
